id,gameId,name,platformName,gameType,imageUrl,localImage
"13678","FortuneStar","Fortune Star Lock 2 Spin","KA GAMING","5","https://pub.imgscache.com/compic/4dd43508-9b4c-42e1-a0bf-c2ce9c3b5933.webp","images/KA_GAMING__Fortune_Star_Lock_2_Spin__13678.webp"
"11031","161","Hercules","CQ9","5","https://pub.imgscache.com/compic/cdc70eb9-e39a-4424-8270-922d0f7526fa.webp","images/CQ9__Hercules__11031.webp"
"13051","rofl;rofl_loungerol","French Roulette","PT","17","https://pub.imgscache.com/compic/56c314d7-d296-4df2-bef2-cdc3249e48d9.webp","images/PT__French_Roulette__13051.webp"
"11538","10_4","Go Gold Fishing 360","TPG","8","https://pub.imgscache.com/compic/c149174b-2d48-41eb-af70-a020e496250b.webp","images/TPG__Go_Gold_Fishing_360__11538.webp"
"13412","410023","Slot Machine","BGAMING","5","https://pub.imgscache.com/compic/8be147ac-14aa-4d14-bb87-82d2d6c4366f.webp","images/BGAMING__Slot_Machine__13412.webp"
"12021","PSS-ON-00093","Love","PLAYSTAR","5","https://pub.imgscache.com/compic/48e4e793-52f2-4a36-a121-4aa0d4e1771c.webp","images/PLAYSTAR__Love__12021.webp"
"13372","410043","Gemhalla","BGAMING","5","https://pub.imgscache.com/compic/3ca458f2-7f5f-496d-9ef7-3610ec33ea8f.webp","images/BGAMING__Gemhalla__13372.webp"
"13201","gpas_tsgift_pop","Fire Blaze: Tsai Shen's Gift","PT","5","https://pub.imgscache.com/compic/fdb25cff-149d-4a94-87aa-e402bf89d58b.webp","images/PT__Fire_Blaze_Tsai_Shen_s_Gift__13201.webp"
"13391","410005","Lucky Dragon Multidice X","BGAMING","5","https://pub.imgscache.com/compic/ab9f1c55-d41c-46b2-929f-223bcb5397e6.webp","images/BGAMING__Lucky_Dragon_Multidice_X__13391.webp"
"12019","PSS-ON-00086","Santa Claus","PLAYSTAR","5","https://pub.imgscache.com/compic/51fe2a88-ffc5-4caa-91e8-9397feafe559.webp","images/PLAYSTAR__Santa_Claus__12019.webp"
"12919","099","Magic Treasure","YGR","5","https://pub.imgscache.com/compic/cb1edf78-a043-4e3a-90b6-23c5d75cd809.webp","images/YGR__Magic_Treasure__12919.webp"
"13354","410172","Catdiana","BGAMING","5","https://pub.imgscache.com/compic/5ccc288b-762a-4af2-a5e1-34fc00c751bf.webp","images/BGAMING__Catdiana__13354.webp"
"12608","maxmegawaysv1000","Max Megaways","BTG","5","https://pub.imgscache.com/compic/8290bd38-a110-4d4e-9ce5-08e241d75d90.webp","images/BTG__Max_Megaways__12608.webp"
"12901","073","Neon Night","YGR","5","https://pub.imgscache.com/compic/567eb1c3-9f06-41f4-a821-a8e41bfef930.webp","images/YGR__Neon_Night__12901.webp"
"11890","magicpowersmegaw","Magic Powers Megaways™","REDTIGER","5","https://pub.imgscache.com/compic/78708f3d-714d-4e03-a9eb-87e1b78b6621.webp","images/REDTIGER__Magic_Powers_Megaways__11890.webp"
"13682","GoldMagic","Gold Magic","KA GAMING","5","https://pub.imgscache.com/compic/819cb0ea-7e4b-43af-9a7b-bf26d7ce30a3.webp","images/KA_GAMING__Gold_Magic__13682.webp"
"11941","miseryminingdx10","Misery Mining","NLC","5","https://pub.imgscache.com/compic/af703d99-6aee-4810-8558-176841d83214.webp","images/NLC__Misery_Mining__11941.webp"
"10841","cashvolt00000000","Cash volt","REDTIGER","5","https://pub.imgscache.com/compic/101667b0-0c5c-4c46-82fc-fa42e93dd0f9.webp","images/REDTIGER__Cash_volt__10841.webp"
"12862","217","Mahjong Fruit","CQ9","3","https://pub.imgscache.com/compic/524f1748-5972-4f2f-8be4-96ae5ca81ec4.webp","images/CQ9__Mahjong_Fruit__12862.webp"
"10821","gunsnrosesr40000","Guns N' Roses Video Slots","NETENT","5","https://pub.imgscache.com/compic/17af31b1-948a-489e-ac44-4f4e5b3e58eb.webp","images/NETENT__Guns_N_Roses_Video_Slots__10821.webp"
"10638","SGJungleRumble","Jungle Rumble","HBN","5","https://pub.imgscache.com/compic/55a46aa8-f70b-4fff-ad91-6abada4f7df3.webp","images/HBN__Jungle_Rumble__10638.webp"
"13364","410060","Elvis Frog True Ways","BGAMING","5","https://pub.imgscache.com/compic/e5889773-63ef-46fd-b8a9-1a1c31a6b752.webp","images/BGAMING__Elvis_Frog_True_Ways__13364.webp"
"12422","vs20drgbless","Dragon Hero","PP","5","https://pub.imgscache.com/compic/baf5912b-5dff-4f1f-995e-3662fe1d4140.webp","images/PP__Dragon_Hero__12422.webp"
"12256","94","Bali Vacation","PG","5","https://pub.imgscache.com/compic/6f176139-b01c-4a78-8a65-c778a60e202b.webp","images/PG__Bali_Vacation__12256.webp"
"13385","410150","Kraken'S Hunger","BGAMING","5","https://pub.imgscache.com/compic/a257b999-904f-4b95-8a2f-ec0f2d9faac8.webp","images/BGAMING__Kraken_S_Hunger__13385.webp"
"12721","201082","Cash Quest","HACKSAW","5","https://pub.imgscache.com/compic/a10fcde3-ae94-4da9-affe-d24bd02f0123.webp","images/HACKSAW__Cash_Quest__12721.webp"
"12643","069","Barista BONANZA","YGR","5","https://pub.imgscache.com/compic/47477951-e674-45b3-ac98-ae3604a59717.webp","images/YGR__Barista_BONANZA__12643.webp"
"10855","dragonsfiremegaw","Dragon's Fire Megaways","REDTIGER","5","https://pub.imgscache.com/compic/4e20607d-ac38-4d0f-9568-7dbfe75d94dc.webp","images/REDTIGER__Dragon_s_Fire_Megaways__10855.webp"
"14225","vs10chillihmr","Chilli Heat Spicy Spins","PP","5","https://pub.imgscache.com/compic/356987f1-a892-4ebb-b3bf-efdbe73da34e.webp","images/PP__Chilli_Heat_Spicy_Spins__14225.webp"
"13424","410036","Wild Cash Dice","BGAMING","5","https://pub.imgscache.com/compic/461c2114-7a4e-49cc-b6f4-47806d65abd8.webp","images/BGAMING__Wild_Cash_Dice__13424.webp"
"10669","SGZeus2","Zeus 2","HBN","5","https://pub.imgscache.com/compic/9fc425a9-92d5-4092-bcc4-b2206692f012.webp","images/HBN__Zeus_2__10669.webp"
"12893","024","Lightning Respin 7","YGR","5","https://pub.imgscache.com/compic/a553e4a7-7637-463b-a0cb-0fed7b981d7c.webp","images/YGR__Lightning_Respin_7__12893.webp"
"11140","18_198","Kung Fu Rooster","RTG","5","https://pub.imgscache.com/compic/417486c9-9719-4741-96a3-e96191c31a40.webp","images/RTG__Kung_Fu_Rooster__11140.webp"
"11848","monstersunchaine","Monsters Unchained","REDTIGER","5","https://pub.imgscache.com/compic/094d2302-a0d5-4c71-8e04-302267ec2b30.webp","images/REDTIGER__Monsters_Unchained__11848.webp"
"11540","10_10","Gold Cai Shen Fishing 2","TPG","8","https://pub.imgscache.com/compic/0b4c6500-dcbc-46b4-a6c5-f10a5e7e656d.webp","images/TPG__Gold_Cai_Shen_Fishing_2__11540.webp"
"13216","gpas_pmoon_pop","Panther Moon","PT","5","https://pub.imgscache.com/compic/9a486522-f9b9-434f-b16a-466fce02d748.webp","images/PT__Panther_Moon__13216.webp"
"10770","0_8014","Lucky Lion","JDB","5","https://pub.imgscache.com/compic/6f2dbac0-6402-4587-b1fc-11901d50d301.webp","images/JDB__Lucky_Lion__10770.webp"
"14240","vswaysmltchmgw","Raging Waterfall Megaways","PP","5","https://pub.imgscache.com/compic/ca094140-b6da-4eca-b0a3-35b14897b83f.webp","images/PP__Raging_Waterfall_Megaways__14240.webp"
"10652","SGRodeoDrive","Rodeo Drive","HBN","5","https://pub.imgscache.com/compic/9bdee622-83b3-42ca-a9ed-3b26ffffa65e.webp","images/HBN__Rodeo_Drive__10652.webp"
"11539","10_9","GODZ Fishing","TPG","8","https://pub.imgscache.com/compic/62800431-f702-487b-bba6-15862cbdb432.webp","images/TPG__GODZ_Fishing__11539.webp"
"12911","072","Temple Adventure","YGR","5","https://pub.imgscache.com/compic/03d202b6-351e-4431-bb6d-301df6e00803.webp","images/YGR__Temple_Adventure__12911.webp"
"10567","SGLuckyFortuneCat","Lucky Fortune Cat","HBN","5","https://pub.imgscache.com/compic/3bcf6a6a-5a65-4ec0-8f6d-b307bfe376e6.webp","images/HBN__Lucky_Fortune_Cat__10567.webp"
"11730","wondersofmasr0f0","Wonders of Christmas","NETENT","5","https://pub.imgscache.com/compic/a3f38a46-0a91-41ee-a88e-bee95decd751.webp","images/NETENT__Wonders_of_Christmas__11730.webp"
"12874","050","10x Lions 7","YGR","5","https://pub.imgscache.com/compic/c3d01c3d-11fc-4307-8e25-005d3eaa1721.webp","images/YGR__10x_Lions_7__12874.webp"
"12096","1005","Casino Fantasy","YB","5","https://pub.imgscache.com/compic/300daae3-1e86-4820-a71e-3878ad8ea3f9.webp","images/YB__Casino_Fantasy__12096.webp"
"13213","gpas_mwilds_pop","Midnight Wilds","PT","5","https://pub.imgscache.com/compic/4827fb35-2972-4d11-8498-d35007c18a6f.webp","images/PT__Midnight_Wilds__13213.webp"
"10589","SGSantasVillage","Santa's Village","HBN","5","https://pub.imgscache.com/compic/816f801f-6d78-460c-bd17-fe10e0c246d5.webp","images/HBN__Santa_s_Village__10589.webp"
"11864","desertlegendsspi","Desert Legends Spin","REDTIGER","5","https://pub.imgscache.com/compic/714404da-207c-4722-a6cb-9e1ebcca7224.webp","images/REDTIGER__Desert_Legends_Spin__11864.webp"
"13528","pop-cop","Pop Cop","PNS","5","https://pub.imgscache.com/compic/f7c94364-aa37-458e-a251-4a740a0302b1.webp","images/PNS__Pop_Cop__13528.webp"
"12733","201224","Fear the Dark","HACKSAW","5","https://pub.imgscache.com/compic/73cb5662-a8c6-4075-b994-c55889d3d0ff.webp","images/HACKSAW__Fear_the_Dark__12733.webp"
"13616","237","Brazilian Roulette","PP","17","https://pub.imgscache.com/compic/6a852fbb-12de-4e78-89de-3919b2e10773.webp","images/PP__Brazilian_Roulette__13616.webp"
"12085","2014","Crash","galaxsys","3","https://pub.imgscache.com/compic/6316627d-9706-463d-9ba5-8929c185078b.webp","images/galaxsys__Crash__12085.webp"
"12765","201102","The Bowery Boys","HACKSAW","5","https://pub.imgscache.com/compic/bcc26c10-b988-4f61-a7a5-27e8fa7706e8.webp","images/HACKSAW__The_Bowery_Boys__12765.webp"
"10858","dragonsluckmegaw","Dragon's Luck Megaways","REDTIGER","5","https://pub.imgscache.com/compic/a732b526-d503-4cd9-bbe6-d74959fe30c1.webp","images/REDTIGER__Dragon_s_Luck_Megaways__10858.webp"
"13921","37","NIGHT CITY","JILI","5","https://pub.imgscache.com/compic/6be1c63d-5971-4f41-a068-25a3650b7cf4.webp","images/JILI__NIGHT_CITY__13921.webp"
"10999","72","Happy Rich Year","CQ9","5","https://pub.imgscache.com/compic/eac5ed53-5d2b-4242-b98c-1bcf1a8c283f.webp","images/CQ9__Happy_Rich_Year__10999.webp"
"11522","18_351","Warrior Conquest","RTG","5","https://pub.imgscache.com/compic/73220b97-9853-42e1-aaae-57f555a3ac3f.webp","images/RTG__Warrior_Conquest__11522.webp"
"12589","chocolatesv19400","Chocolates","BTG","5","https://pub.imgscache.com/compic/e3871355-5ffb-43b7-82f4-530ad4b08edc.webp","images/BTG__Chocolates__12589.webp"
"13283","110203","Hot Rio Nights Bonus Buy","EVOPLAY","5","https://pub.imgscache.com/compic/0db8f2c5-30d2-432f-adf5-4cfeded7bbad.webp","images/EVOPLAY__Hot_Rio_Nights_Bonus_Buy__13283.webp"
"13384","410183","Joker'S Million","BGAMING","5","https://pub.imgscache.com/compic/46afe8ff-60e6-4fda-808e-a567244b6333.webp","images/BGAMING__Joker_S_Million__13384.webp"
"12184","bonanzav29500000","Bonanza","BTG","5","https://pub.imgscache.com/compic/089fa470-747d-453e-a323-9577eb50a7ea.webp","images/BTG__Bonanza__12184.webp"
"12629","vegasmegawaysv10","Vegas Megaways","BTG","5","https://pub.imgscache.com/compic/c3643855-1688-4eb4-b4dd-f852c4aa94b6.webp","images/BTG__Vegas_Megaways__12629.webp"
"10541","82","Phoenix Rises","PG","5","https://pub.imgscache.com/compic/a3a8a241-3094-4173-9260-e98229cf5d7e.webp","images/PG__Phoenix_Rises__10541.webp"
"10839","bombuster0000000","Bombuster","REDTIGER","5","https://pub.imgscache.com/compic/cc436209-da0e-432b-a9e2-a6ae4ff056ba.webp","images/REDTIGER__Bombuster__10839.webp"
"14164","389","Fish Prawn Crab","JILI","17","https://pub.imgscache.com/compic/6fa4a6ca-8c16-497c-ab86-0ecdb7dcd39d.webp","images/JILI__Fish_Prawn_Crab__14164.webp"
"14195","vs20honey","Honey Honey Honey","PP","5","https://pub.imgscache.com/compic/628417b2-85b4-40ce-b51b-5e4057fb6481.webp","images/PP__Honey_Honey_Honey__14195.webp"
"12789","KYS-H5-99998","Lucky Tiger","5G","5","https://pub.imgscache.com/compic/63a93d81-8fdb-41f3-9fd4-50583be610f1.webp","images/5G__Lucky_Tiger__12789.webp"
"13763","xphpcthv8e6ivc16","Blackjack B","EVOLUTION","17","https://pub.imgscache.com/compic/f53f8977-6a52-43fd-afb9-d425f1eba18b.webp","images/EVOLUTION__Blackjack_B__13763.webp"
"11165","18_244","Pig Winner","RTG","5","https://pub.imgscache.com/compic/b8f877eb-9400-4365-84d9-a6e404913b7c.webp","images/RTG__Pig_Winner__11165.webp"
"13973","1_1100009","Civilization Of Bull Bull 2","TPG","5","https://pub.imgscache.com/compic/3ec880b5-77ea-4116-b635-328112150dad.webp","images/TPG__Civilization_Of_Bull_Bull_2__13973.webp"
"11737","cupcakesr1f10000","Cupcakes","NETENT","5","https://pub.imgscache.com/compic/07faa9af-da40-49d5-be6d-cb0479156f6f.webp","images/NETENT__Cupcakes__11737.webp"
"12556","35838","Scratch Map","galaxsys","3","https://pub.imgscache.com/compic/6b0fcc29-fed7-402c-807f-1bcdb3fd20b4.webp","images/galaxsys__Scratch_Map__12556.webp"
"11988","truegritdx100000","True Grit Redemption","NLC","5","https://pub.imgscache.com/compic/7a3f0a9a-116d-42bd-80ed-16b562f69652.webp","images/NLC__True_Grit_Redemption__11988.webp"
"12863","224","K.O. Island","CQ9","3","https://pub.imgscache.com/compic/fae3d6f0-3844-4ffb-a73f-f41431b1f7e2.webp","images/CQ9__K.O._Island__12863.webp"
"14254","bjl;blj_blackjack3","Blackjack 3","PT","17","https://pub.imgscache.com/compic/b8bb50f9-6c58-451e-a995-3d24bbe29a28.webp","images/PT__Blackjack_3__14254.webp"
"12137","vs20schristmas","Starlight Christmas","PP","5","https://pub.imgscache.com/compic/13dc0946-5eac-4979-8fad-ece8bdb5f5e4.webp","images/PP__Starlight_Christmas__12137.webp"
"11364","reefraiderr20000","Reef Raider","NETENT","5","https://pub.imgscache.com/compic/6065cfb2-d2d4-4a9d-a0c4-2320ea05deab.webp","images/NETENT__Reef_Raider__11364.webp"
"14007","137","DiscoNight M","CQ9","5","https://pub.imgscache.com/compic/fac07f76-1df1-4fe3-b9ae-b6362c0d0645.webp","images/CQ9__DiscoNight_M__14007.webp"
"10571","SGNaughtySanta","Naughty Santa","HBN","5","https://pub.imgscache.com/compic/3649995f-b069-4fd7-944e-76b6546e60b4.webp","images/HBN__Naughty_Santa__10571.webp"
"13005","abjl;abjl_allbetsblackjack","All Bets Blackjack","PT","17","https://pub.imgscache.com/compic/e92de0e6-c1d7-4291-ba70-e2525518ba54.webp","images/PT__All_Bets_Blackjack__13005.webp"
"11989","walkofshamedx100","Walk of Shame","NLC","5","https://pub.imgscache.com/compic/fe6b06cb-6356-444c-9ccd-c5e998a26001.webp","images/NLC__Walk_of_Shame__11989.webp"
"13420","410025","Tramp Day","BGAMING","5","https://pub.imgscache.com/compic/1959e53c-9bf2-4119-9e14-973b3d3985ad.webp","images/BGAMING__Tramp_Day__13420.webp"
"10815","deadoraliver4000","Dead or Alive","NETENT","5","https://pub.imgscache.com/compic/f19583bb-4d56-4fd6-a41c-6f76f2518786.webp","images/NETENT__Dead_or_Alive__10815.webp"
"14190","vs20powerwild","Mystery Mice","PP","5","https://pub.imgscache.com/compic/7a957326-e975-46b9-ac44-ce692cd2cc55.webp","images/PP__Mystery_Mice__14190.webp"
"11951","PSS-ON-00150","Caishen-Lucky Spread","PLAYSTAR","5","https://pub.imgscache.com/compic/313f6fe5-0772-4003-9a79-5815c67eae6f.webp","images/PLAYSTAR__Caishen-Lucky_Spread__11951.webp"
"10587","SGFourDivineBeasts","Four Divine Beasts","HBN","5","https://pub.imgscache.com/compic/e210adab-3474-482c-9691-f4e8a365ef67.webp","images/HBN__Four_Divine_Beasts__10587.webp"
"10642","SGMrBling","Mr Bling","HBN","5","https://pub.imgscache.com/compic/09face25-8c62-4db3-8b14-837715f060ee.webp","images/HBN__Mr_Bling__10642.webp"
"12567","20786","Cash Show","galaxsys","3","https://pub.imgscache.com/compic/d6ec76a4-0373-4216-a9fc-0c543d8bf65c.webp","images/galaxsys__Cash_Show__12567.webp"
"13351","410086","Candy Monsta","BGAMING","5","https://pub.imgscache.com/compic/ac057afb-af37-4b54-8674-2aa9764859cf.webp","images/BGAMING__Candy_Monsta__13351.webp"
"12953","1_86","Wild West Glory","TPG","5","https://pub.imgscache.com/compic/8198aa86-0bfc-4e18-bf19-e456e29fab84.webp","images/TPG__Wild_West_Glory__12953.webp"
"13693","JokerFruit","Joker Fruit","KA GAMING","5","https://pub.imgscache.com/compic/5e84572f-dd61-4312-9c14-73cf95627172.webp","images/KA_GAMING__Joker_Fruit__13693.webp"
"14073","lonerdx100000000","Loner","NLC","5","https://pub.imgscache.com/compic/929b0716-3f92-4f82-95b2-f5711bda20ec.webp","images/NLC__Loner__14073.webp"
"12899","065","MonteZuma's Treasure","YGR","5","https://pub.imgscache.com/compic/656e1459-ca17-4924-ba80-a3b0fcc5b939.webp","images/YGR__MonteZuma_s_Treasure__12899.webp"
"10851","dicedicedice0000","Dice Dice Dice","REDTIGER","17","https://pub.imgscache.com/compic/c0836cd8-4ccb-4878-aee8-50ad189bc3a6.webp","images/REDTIGER__Dice_Dice_Dice__10851.webp"
"11840","solitaire","Solitaire","GameZone","3","https://pub.imgscache.com/compic/2caca0a8-5c6b-4386-8793-dae87ffe9b0e.webp","images/GameZone__Solitaire__11840.webp"
"13732","UnderseaTreasure","Undersea Treasure","KA GAMING","8","https://pub.imgscache.com/compic/9cfc33ce-e5b9-489c-9344-cfcc005fceda.webp","images/KA_GAMING__Undersea_Treasure__13732.webp"
"13999","VPCQS02","Watah Master 2","CQ9","5","https://pub.imgscache.com/compic/cc71d5e0-17f6-47e3-8600-2b40f8a81aaf.webp","images/CQ9__Watah_Master_2__13999.webp"
"11014","116","Wonderland","CQ9","5","https://pub.imgscache.com/compic/15657cfa-3674-4f36-8cad-8364c95f4021.webp","images/CQ9__Wonderland__11014.webp"
"11784","228","Arena Fighter","JILI","5","https://pub.imgscache.com/compic/e5eb55cc-8830-4bfb-860f-d8b0dd4a53f4.webp","images/JILI__Arena_Fighter__11784.webp"
"13163","195","Pearls Of Bingo","JILI","27","https://pub.imgscache.com/compic/f09c79f3-4172-4957-bb8a-152eeb356b53.webp","images/JILI__Pearls_Of_Bingo__13163.webp"
"11572","7_7002","Dragon Fishing II","JDB","8","https://pub.imgscache.com/compic/8f68aa89-c323-427c-a22c-f5771da3a298.webp","images/JDB__Dragon_Fishing_II__11572.webp"
"10622","SGBlackbeardsBounty","Blackbeard's Bounty","HBN","5","https://pub.imgscache.com/compic/234c5006-e887-46b1-ae8e-73b7bd2a7894.webp","images/HBN__Blackbeard_s_Bounty__10622.webp"
"14228","vs15eyeofspart","Eye Of Spartacus","PP","5","https://pub.imgscache.com/compic/3cf079f0-1b95-47be-9e20-f1ffaad70e9d.webp","images/PP__Eye_Of_Spartacus__14228.webp"
"10625","SGCashReef","Cash Reef","HBN","5","https://pub.imgscache.com/compic/83c60862-6fe4-48ac-8400-2c968da71826.webp","images/HBN__Cash_Reef__10625.webp"
"14232","vs9gemtrio","Gem Trio","PP","5","https://pub.imgscache.com/compic/fe049262-46ae-4d67-a8a4-4dadcbd934cf.webp","images/PP__Gem_Trio__14232.webp"
"11683","18_316","Sweet 16 Blast!","RTG","5","https://pub.imgscache.com/compic/b3b930b8-5f2c-41da-b434-847f46fa0fed.webp","images/RTG__Sweet_16_Blast__11683.webp"
"11999","PSS-ON-00001","China Empress","PLAYSTAR","5","https://pub.imgscache.com/compic/963e667c-2bc4-408c-b147-211aa6680d77.webp","images/PLAYSTAR__China_Empress__11999.webp"
"13398","410033","Mice & Magic Wonder Spin","BGAMING","5","https://pub.imgscache.com/compic/0c9edfbb-1224-4c8d-b5d0-37b6b9d6508b.webp","images/BGAMING__Mice_Magic_Wonder_Spin__13398.webp"
"10805","0_15001","Rooster In Love","JDB","5","https://pub.imgscache.com/compic/b1237242-de7e-45a4-aaeb-a0986cbe997f.webp","images/JDB__Rooster_In_Love__10805.webp"
"14149","KM_Virtual_Horse_Racing","KM Virtual Horse Racing","KM","8","https://pub.imgscache.com/compic/ff5cc20c-0930-43aa-9ac3-46d24c2473f9.webp","images/KM__KM_Virtual_Horse_Racing__14149.webp"
"11893","sheepgonewild000","Sheep Gone Wild","REDTIGER","5","https://pub.imgscache.com/compic/245651b1-19ef-429b-b5ac-6dad06d0e29b.webp","images/REDTIGER__Sheep_Gone_Wild__11893.webp"
"11118","18_162","Lucky 6","RTG","5","https://pub.imgscache.com/compic/6f6cb360-fab5-43c6-98db-562e904dbebc.webp","images/RTG__Lucky_6__11118.webp"
"14293","880129","90k Yeti Gigablox","YGG","5","https://pub.imgscache.com/compic/d3e6bdc9-eeeb-43cb-bef7-e3a756bc81eb.webp","images/YGG__90k_Yeti_Gigablox__14293.webp"
"10647","SGPoolShark","Pool Shark","HBN","5","https://pub.imgscache.com/compic/d9266dad-903c-46af-9ba5-b222e5a53ee8.webp","images/HBN__Pool_Shark__10647.webp"
"11963","PSS-ON-00115","What The Fa","PLAYSTAR","5","https://pub.imgscache.com/compic/e88b1398-2920-4a6f-ac7f-e5183657398c.webp","images/PLAYSTAR__What_The_Fa__11963.webp"
"11732","tacofuryr94f1000","Taco Fury XXXtreme","NETENT","5","https://pub.imgscache.com/compic/b0c4f491-3bbb-485b-9a8b-257880177579.webp","images/NETENT__Taco_Fury_XXXtreme__11732.webp"
"13217","gpas_pppearls_pop","Fire Blaze: Pearls Pearls Pearls","PT","5","https://pub.imgscache.com/compic/d59de646-82d9-4a57-bc6f-3055b83c813d.webp","images/PT__Fire_Blaze_Pearls_Pearls_Pearls__13217.webp"
"13506","book-of-books","Book of Books","PNS","5","https://pub.imgscache.com/compic/24c649cb-e0ef-4dd3-8d71-33167bdac6d8.webp","images/PNS__Book_of_Books__13506.webp"
"13350","410026","Book Of Panda Megaways","BGAMING","5","https://pub.imgscache.com/compic/c069823a-8169-4002-90bf-d833ebcf3db8.webp","images/BGAMING__Book_Of_Panda_Megaways__13350.webp"
"14006","171","Greek Gods","CQ9","5","https://pub.imgscache.com/compic/944de507-9b42-49b2-b7ae-c01ed064b30c.webp","images/CQ9__Greek_Gods__14006.webp"
"12947","S5G-H5-99963","Grimoire","5G","5","https://pub.imgscache.com/compic/c168427c-dad7-4303-9868-eb6d81c8209a.webp","images/5G__Grimoire__12947.webp"
"13944","cakeandicecream0","Cake and Ice Cream","REDTIGER","5","https://pub.imgscache.com/compic/b29896f4-73a7-4b8c-99b9-8557a2298d0c.webp","images/REDTIGER__Cake_and_Ice_Cream__13944.webp"
"13396","410065","Maneki 88 Gold","BGAMING","5","https://pub.imgscache.com/compic/57d39bd0-e604-42c1-bc31-80d3fea4188b.webp","images/BGAMING__Maneki_88_Gold__13396.webp"
"13501","alibi","Alibi","PNS","5","https://pub.imgscache.com/compic/a71d200a-5a01-4044-97fd-c620d6510315.webp","images/PNS__Alibi__13501.webp"
"13382","410018","Hottest 666","BGAMING","5","https://pub.imgscache.com/compic/eef30f35-677f-4482-9334-a99fff490d4c.webp","images/BGAMING__Hottest_666__13382.webp"
"10633","SGGlamRock","Glam Rock","HBN","5","https://pub.imgscache.com/compic/9d6107ba-07d8-4cf4-bf2d-e8bdb7bb7651.webp","images/HBN__Glam_Rock__10633.webp"
"11744","SGBeforeTimeRunsOut","Before Time Runs Out","HBN","5","https://pub.imgscache.com/compic/87ff6195-b547-45f0-982f-516e52f413fd.webp","images/HBN__Before_Time_Runs_Out__11744.webp"
"10626","SGDiscoFunk","Disco Funk","HBN","5","https://pub.imgscache.com/compic/580cf25c-a284-44ef-8f4a-01615dc5c642.webp","images/HBN__Disco_Funk__10626.webp"
"12904","032","Piggy Boom","YGR","5","https://pub.imgscache.com/compic/9ff73eeb-c6f0-4e37-a359-b925e32a4ec4.webp","images/YGR__Piggy_Boom__12904.webp"
"12964","094","GOLDEN KINGDOM","YGR","5","https://pub.imgscache.com/compic/5051b5ff-3eb9-47db-a627-40d53a79105c.webp","images/YGR__GOLDEN_KINGDOM__12964.webp"
"12622","royalmintv100000","Royal Mint","BTG","5","https://pub.imgscache.com/compic/02408bc3-8631-4116-b6fc-cfe8d1ab4f89.webp","images/BTG__Royal_Mint__12622.webp"
"14101","StandAloneHiloGR","Hilo Gold Rush","GEMH","8","https://pub.imgscache.com/compic/c9e1264c-7c1a-46a3-a099-2f63483f3a55.webp","images/GEMH__Hilo_Gold_Rush__14101.webp"
"13363","410049","Easter Heist","BGAMING","3","https://pub.imgscache.com/compic/fef28a27-5ab5-450e-a111-4c4c4d042fcb.webp","images/BGAMING__Easter_Heist__13363.webp"
"13882","scabetstack00001","Infinite Bet Stacker Blackjack","EVOLUTION","17","https://pub.imgscache.com/compic/164259a3-c4b9-43ab-be87-70e5f2e1968f.webp","images/EVOLUTION__Infinite_Bet_Stacker_Blackjack__13882.webp"
"10620","SGBarnstormerBucks","Barnstormer Bucks","HBN","5","https://pub.imgscache.com/compic/853ff0c6-fbc8-44be-9e40-0419440ad7ad.webp","images/HBN__Barnstormer_Bucks__10620.webp"
"12620","queenofrichev194","Queen of Riches","BTG","5","https://pub.imgscache.com/compic/b623030d-ae55-48e9-a438-dc4a3af84a47.webp","images/BTG__Queen_of_Riches__12620.webp"
"11502","18_333","Desert Raider","RTG","5","https://pub.imgscache.com/compic/8d30fedb-5230-4a57-aaeb-c6596eda72b4.webp","images/RTG__Desert_Raider__11502.webp"
"12024","PSS-ON-00099","Challenge·Mayan Calendar","PLAYSTAR","5","https://pub.imgscache.com/compic/25d8da97-9282-493a-81af-6e8eca080fa4.webp","images/PLAYSTAR__Challenge_Mayan_Calendar__12024.webp"
"14224","vswayscashsurg","Cash Surge","PP","5","https://pub.imgscache.com/compic/6fa8d757-5aa7-4b8b-bf46-012223cb64ed.webp","images/PP__Cash_Surge__14224.webp"
"10947","sylvanspirits000","Sylvan Spirits","REDTIGER","5","https://pub.imgscache.com/compic/32e0e318-d70f-4884-bf0a-18e0a2813c64.webp","images/REDTIGER__Sylvan_Spirits__10947.webp"
"13718","RouranKhaganate","Rouran Khaganate","KA GAMING","5","https://pub.imgscache.com/compic/c8132081-e9ee-48c4-86b5-8d3421d4d9f0.webp","images/KA_GAMING__Rouran_Khaganate__13718.webp"
"14250","vswayswildbrst","Witch Heart Megaways","PP","5","https://pub.imgscache.com/compic/30ff0466-6d2b-464f-8a59-4924774605a9.webp","images/PP__Witch_Heart_Megaways__14250.webp"
"13467","105002","Jin Long Ying Cai","OMNIPLAY","5","https://pub.imgscache.com/compic/1ab9f64b-bace-4b1b-ab9b-3fe95efc5c05.webp","images/OMNIPLAY__Jin_Long_Ying_Cai__13467.webp"
"13374","410082","Gift Rush","BGAMING","5","https://pub.imgscache.com/compic/f1fcce52-5fe6-4144-9c4a-afc56662c919.webp","images/BGAMING__Gift_Rush__13374.webp"
"10803","0_14025","Lucky Racing","JDB","5","https://pub.imgscache.com/compic/82d99c47-fe77-4f33-856e-4f9570550320.webp","images/JDB__Lucky_Racing__10803.webp"
